id,date,user_id,user_username,user_displayname,replyCount,retweetCount,likeCount,quoteCount,viewCount,searched_keyword,cleaned_text,Sentiment,hashtag_text
1.86E+18,2024-11-25 12:57:58+00:00,1.80E+18,WilliamAlbrech,ULTRAMAGA FANS TRUMP2028,157,95,199,8,5521,TrumpTrain Trump2024 until 2024-12-30 since 2024-10-01,MONDAY TRAIN LET'S GROW TOGETHER DROP YOUR HANDLES CONNECT WITH OTHER PATRIOTS REPOST THIS TWEET FOR MORE FOLLOWERS UNITY IS STRENGTH GOD BLESS AMERICA MAGA MAHA UNITE NOW TO SAVE AMERICA,Positive,"PatriotsUnite, VoteForTrump"
1.86E+18,2024-12-03 19:18:58+00:00,75861029,lilia_Trumpgirl,LiliaTrumpgirl,0,1,8,0,508,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Our Christmas Tree ready,Positive,"MAGA, TrumpIsMyPresident, ChristmasChallenge, Christmas2024"
1.86E+18,2024-11-19 03:15:04+00:00,6.95E+17,octothorpe_dr,Dr Octothorpe,0,1,1,0,69,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,"Haha jokes on them. Face it, he won three times.",Positive,TrumpIsMyPresident
1.85E+18,2024-10-20 23:06:03+00:00,1.82E+18,ricrayret,RicRayReturns,0,0,0,0,18,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Kumbucket Harris mocking black folks with another fake accent,Negative,"trumpismypresident, saveamerica, trumprally, trumpwon, draintheswamp, americafirst, bible, christ, jesus, god, wakeup, christianity, sundayfunday, sundaymotivation, reptileawarenessday, viral, trending"
1.85E+18,2024-11-06 07:08:06+00:00,2470147507,antiwarmisfit,Ashley Nicole,5,4,64,0,1375,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Black men showed up for Donald Trump in 2024,Neutral,"MAGA, TrumpIsMyPresident"
1.87E+18,2024-12-14 16:05:51+00:00,1.72E+18,AbbypaigeKate,Kate,1,1,3,0,153,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,"Do you want a President, that says, oh well we don't know what it is......Or a President that Says Take them Down!! I will take the latter! Finally a President with Guts!",Positive,"TrumpIsMyPresident, Drones"
1.87E+18,2024-12-22 21:54:40+00:00,598889452,LMGLovesAmerica,LMG,0,0,5,1,161,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Score! Found this today at an antique mall! Factory sealed!,Positive,TrumpIsMyPresident
1.85E+18,2024-11-04 02:40:21+00:00,243302847,MommaX_3,Giovanna,0,0,0,0,13,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,just in case you didnt know realDonaldTrump,Neutral,"TrumpisMyPresident, PresidentTrump, Trump2024"
1.87E+18,2024-12-12 15:47:00+00:00,598889452,LMGLovesAmerica,LMG,0,2,4,0,58,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Do you know how happy this makes me to be able to add this to my tree this year?,Positive,"TrumpIsMyPresident, Trump45_47"
1.85E+18,2024-10-16 17:19:29+00:00,1.64E+18,BWallace47,Brother Wallace,24,49,65,2,2012,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,"If you stand with our President, drop your handle below, follow everyone on this list, and theyll follow you back. MamaCl0ud m86742 PatriotJane76 BGHatesTrains13 PatriotMom18 cjdtwit Zegdie",Neutral,"JesusIsMySavior, TrumpIsMyPresident"
1.87E+18,2024-12-11 18:44:28+00:00,3389912927,joey_marie123,JoeyMarie,1,1,2,0,52,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,"120 cannot get here soon enough! This monster and his gremlins are doing everything possible to destroy the country they all swore to protect. Unfortunately, I don't believe he will face ANY charges for any of it.",Negative,"BentbutNotBroken, MAGA, TrumpIsMyPresident, Trump2024, MAGA2024"
1.86E+18,2024-11-30 17:54:06+00:00,548117304,AntGmen,AntGmen,0,0,1,0,43,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,She is a walking talking POS..,Negative,TRUMPISMYPRESIDENT
1.86E+18,2024-11-26 20:29:19+00:00,1.75E+18,lindasun555,,0,8,16,0,137,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,"In the Bible, Matthew 71314 says, Enter through the narrow gate for the gate is wide and the way is broad that leads to destruction, and there are many who enter through it.",Neutral,"TrumpIsMyPresident, CloseTheBorder, Illegalimmigration, StopTheCartels, WhereAreTheChildren"
1.85E+18,2024-11-02 11:51:05+00:00,1.67E+18,imotivate4life,motivate 4 life,80,497,2212,13,69950,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"as one of the Greatest Presidents in History! Victory for Trump is near. Let's make it happen! MAGA unites all regardless of the political side, race, or color. Time to come together!",Positive,TrumpIsGoingDown
1.85E+18,2024-11-02 11:55:44+00:00,1.45E+18,BundleBuddy,Bundle Buddy,53,373,1687,10,74711,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"as the best president ever! They will use more paid actors next on stage to sabotage him for political reasons! They can try all their tricks, in the end they will FAIL! We will fight for our truth vote to save democracy save America! Im voting",Positive,"Trumpisgoingdown, Trump2024"
1.85E+18,2024-11-02 09:14:12+00:00,1.69E+18,CryptoWizard_42,ArtikWizard,29,130,633,3,54706,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,as one of the best President American had and will have again! Lets go TRUMP! Make America Great Again!,Positive,TrumpIsGoingDown
1.85E+18,2024-10-25 00:50:05+00:00,8.92E+17,TrumpGirlOnFire,TrumpGirlOnFire,24,427,905,13,17931,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"Donald Trump is what Americans LOVE, Donald Trump is what Americans inspire to be. The American Dream. He is Strong and Confident. He is the Leader that people want. THE BOSS",Positive,TrumpGirlOnFire
1.85E+18,2024-11-02 10:20:04+00:00,1.40E+18,VarmaWarrior,Rudra Varma,135,795,2717,26,92769,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,Make America Great Again Make World Peaceful Again Make Borders Secure Again Make Housing Affordable Again Make Good Jobs possible Again Make Inflation Lower Again as one of the greatest president's in history.,Positive,"StandwithTrump, TrumpIsGoingDown"
1.86E+18,2024-11-09 22:04:57+00:00,1.82E+18,Time4SumAxShun,Time4SumAxShun,2,142,292,2,5432,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"This will never get old, as long as I live on God's green Earth!!!!!",Positive,"TrumpIsYourPresident, MAGA4Life, LFG"
1.85E+18,2024-11-04 13:27:44+00:00,1.63E+18,MJTruthUltra,MJTruthUltra,42,79,455,6,23961,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,Lets finish today off STRONG MAGA Whos ready to reelect Donald Trump in the greatest comeback in American history!?,Positive,
1.86E+18,2024-11-08 23:28:17+00:00,1.61E+18,ProjectConstitu,Project Constitution,44,354,822,22,157537,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"Theyve thrown everything at Trumpsham charges, endless trials, sleepless nights of stress and scrutinyall because they fear him winning AGAIN. But he NEVER wavers. Hes stronger than ever, defying age and exhaustion, outworking everyone like the unstoppable force he is. The",Positive,
1.85E+18,2024-11-03 02:38:32+00:00,1.69E+18,COACHnFINGER,Coach,19,100,551,3,36434,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"President Trump fought for America... President Trump fought for all of us... He's still fighting... And, he will continue fighting with your vote!",Positive,"Trump, Trump2024, LeoTerrell, TrophyCoach, Vote, Election2024"
1.85E+18,2024-11-05 17:16:15+00:00,891701419,ConservativeOG,Conservative,19,143,480,3,25606,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,THROUGH JAIL. THROUGH LAWFARE. THROUGH SLANDER. THROUGH GUNFIRE. DONALD J. TRUMP IS STILL STANDING!,Positive,
1.85E+18,2024-11-04 16:59:30+00:00,1.65E+18,TrumpLatinos24,TrumpLatinos,86,489,1533,12,38321,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,Donald Trump Will Never Stop Fighting For You You're Family. Welcome To MAGA Nation Get Out Vote!,Positive,
1.86E+18,2024-11-11 15:37:21+00:00,1.69E+18,MAGAMemecoin,MAGA Memecoin,85,107,544,6,23818,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"NEVER GIVE UP, NEVER GIVE IN, TRUMP WILL FIGHT, TRUMP WILL WIN.",Positive,
1.85E+18,2024-10-25 23:26:03+00:00,1.57E+18,TestDummy04,TestDummy,23,331,808,19,5000,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,They Can't Kill Him! They Can't Beat Him! And They Can't BE Him! Repost if you LOVE TRUMP!,Positive,
1.85E+18,2024-10-20 03:21:31+00:00,1.49E+18,NowPammsy,PammsyNow,16,179,315,6,7445,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"Trump is walking in like a gangsta like The Boss he is! Strongest, bravest man I know! We need him back to lead this country! Peace through strength! I want that back!",Positive,
1.85E+18,2024-11-05 14:30:39+00:00,1.49E+18,NowPammsy,PammsyNow,10,129,239,2,6331,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"How does he do it?? 2 AM and hes still goingTrump is like the Eveready battery! He keeps going going. He never stops fighting! Go out Vote fight for him like he does for you, America",Positive,
1.85E+18,2024-11-06 14:14:58+00:00,1.57E+18,TestDummy04,TestDummy,5,94,285,4,7195,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"Never give up, Never give in And NEVER BACK DOWN! Will there ever be another like Donald Trump? realDonaldTrump God's Greatest Warrior",Positive,
1.85E+18,2024-11-06 09:10:07+00:00,1.50E+18,RedSpectre5,x,3,34,311,2,4478,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"LONG LIVE THE BUTCHER TRUMP, WHO WORKS IN SPITE OF HIMSELF TO BRING FORTH WORLD PROLETARIAN REVOLUTION!",Positive,
1.84E+18,2024-10-05 01:22:12+00:00,1.64E+18,Rapidsloth_,Rapidsloth,35,90,307,3,9367,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,realDonaldTrump President Trump will continue to be an inspiration for ALL Americans for generations to come.,Positive,
1.86E+18,2024-11-24 02:56:32+00:00,1.52E+18,Skriptkeeper17,SkriptkeeperElect,23,70,249,5,4448,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"I love when President realDonaldTrump said Never Give Up, Never Surrender!!! Fight Fight Fight!!!! This is myself JOKAQARMY1 song Fight",Positive,
1.85E+18,2024-10-24 21:36:02+00:00,8.94E+17,gaye_gallops,GAYE GALLOPS,26,509,911,4,17125,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,YOU CANNOT STUMP THE TRUMP!,Positive,
1.85E+18,2024-11-05 22:17:02+00:00,274891222,bfraser747,BRIAN FRASER,8,162,324,1,17321,VoteTrump2024 until 2024-12-30 since 2024-10-01,elonmusk Make sure you vote and Your vote matters,Positive,VoteTrump2024
1.85E+18,2024-11-05 14:26:57+00:00,1.74E+18,M1k3_TB,Mike,0,0,0,0,74,VoteTrump2024 until 2024-12-30 since 2024-10-01,Oh. So it was all a photo op Gotcha Sound ON,Negative,"Trump2024, Vote, VoteTrump2024"
1.85E+18,2024-11-06 04:26:13+00:00,1.02E+18,SkullSignal,CryptoSkullSignal,0,0,1,0,665,VoteTrump2024 until 2024-12-30 since 2024-10-01,SAND free signal first target Hit TURBO,Positive,"NEIROeth, BABYDOGE, Neiro, BabyDoge, Turbo, MemeCoin, CryptoBoom, BTC, trump, xrp, electionday2024, VoteTrump2024"
1.85E+18,2024-11-05 12:19:11+00:00,1.63E+18,The_JohnRambo,RAMBO,1,3,6,1,1788,VoteTrump2024 until 2024-12-30 since 2024-10-01,YOU CANT STOP A MAN WHO IS PROTECTED BY GOD,Positive,"Vote2024, VoteTrump2024, USElections2024"
1.85E+18,2024-11-05 22:07:28+00:00,50154471,aliciatoralll,Alicia Prieto Toral,1,0,7,0,124,VoteTrump2024 until 2024-12-30 since 2024-10-01,May 2024 be a repeat of 1984 Election night.,Negative,"VoteTrump2024, vote"
1.85E+18,2024-11-05 22:45:14+00:00,1.56E+18,yzimng2,Alistair Pallesen,1,4,7,0,2805,VoteTrump2024 until 2024-12-30 since 2024-10-01,Kamala is a fraud she makes a fake a phone call to a voter and shows her phone was in Camera mode,Negative,"Election2024, Trump, KamalaHarris2024, USDJPY, ElectionDay, USElection2024, USAElection2024, VoteKamala, VoteTrump2024"
1.87E+18,2024-12-20 05:30:55+00:00,320957838,mrblackcat1069,Mark Tribue,2,5,5,0,531,TrumpDerangementSyndrome until 2024-12-30 since 2024-10-01,Who Is The REAL President?,Neutral,"ElonMusk, DonaldTrump, TrumpCheatedWithElonsHelp, TrumpCrimeFamily, SwipeLeft, tRUmputinBelongsInPrison, TrumpIsAGlobalLaughingStock, TrumpIsTooOld, TrumpIsNotWell, TrumpIsTooStupid, TikTok, TrumpDerangementSyndrome, TrumpIsInsane, ViralVideos"
1.87E+18,2024-12-08 16:13:27+00:00,476276439,HeIsBlanchard,freeblanch,0,1,1,0,98,TrumpDerangementSyndrome until 2024-12-30 since 2024-10-01,"vs. Yall have created a whole new religion. And its basis comes from . You not liking Trump doesnt make you a good person , nor does it mean you are following Christ. It really just means that you are holding another person to a",Negative,"Trump, Jesus, trumpderangementsyndrome"
1.86E+18,2024-11-29 19:20:31+00:00,1.67E+18,SD73660,Sandy,8,31,70,4,7108,TrumpDerangementSyndrome until 2024-12-30 since 2024-10-01,"Meathead Rob Reiner Meltdown, Deletes His Social Media Following Trumps Victory",Negative,"TrumpDerangementSyndrome, TDS, Trump47, Hollywood, RobReiner"
1.87E+18,2024-12-12 00:15:32+00:00,1.42E+18,RickJoh44846997,French Ironman ric,1,8,17,0,442,TrumpDerangementSyndrome until 2024-12-30 since 2024-10-01,Just a reminder to leftists Donald Trump is your daddy again.,Negative,"TrumpTheWorld, Trump, MAGA, TDS, TrumpDerangementSyndrome, TrumpVance2024, TrumpsRevenge2024"
1.86E+18,2024-11-27 12:42:18+00:00,1.32E+18,moonman_outloud,Far Right Fun Nut,0,0,1,0,17,TrumpDerangementSyndrome until 2024-12-30 since 2024-10-01,Trump may have broke Mark Hamill.,Negative,TrumpDerangementSyndrome
1.84E+18,2024-10-05 15:41:52+00:00,1.32E+18,MazochiScott,Louise Singley,0,0,1,0,192,TrumpTrain2024 until 2024-12-30 since 2024-10-01,"Its rally day in Butler, PA! Time to MAGA!",Positive,"TrumpTrain2024, anons4truth, TrumpVance2024, XTeam, TheHashTagChat, LilyPadLounge, TheHashTagChat, XTeam"
1.85E+18,2024-11-06 08:39:01+00:00,56527789,Caikev,Gary Muglach,0,2,6,0,388,TrumpTrain2024 until 2024-12-30 since 2024-10-01,WAKEY WAKEY MOTHER FUCKERS ! GUESS WHOS BACK,Positive,"TrumpTrain2024, MAGA"
1.85E+18,2024-10-19 23:35:41+00:00,1.59E+18,CC96923496,CC,0,0,0,0,44,TrumpTrain2024 until 2024-12-30 since 2024-10-01,"Latrobe Pennsylvania, thank you for coming out for President Trump!",Positive,"MAGA24, Trump2024, trumptrain2024, TrumpVance2024"
1.85E+18,2024-10-14 13:31:20+00:00,3956670639,Jnoble_042,JayNoble042 Reppin Coal City,0,0,0,0,5,TrumpTrain2024 until 2024-12-30 since 2024-10-01,Its my X anniversary. I celebrate this special day with dedication to God almighty and the victory that awaits the good people of America come November 2024 election through Donald Trump. Do you remember when you joined X? I do!,Positive,"MAGA24, TRUMPTRAIN2024, MyXAnniversary"
1.85E+18,2024-11-01 03:43:49+00:00,1.81E+18,FourGMedia,God Gas Guns  Glory,0,0,0,0,20,TrumpTrain2024 until 2024-12-30 since 2024-10-01,"It will be a Red Wave if we VOTE, VOTE, VOTE!",Positive,"GodGasGunsGlory, Trump2024, TRUMPTRAIN2024"
1.85E+18,2024-10-26 20:52:27+00:00,1.77E+18,WA_WILL_BE_RED,WashingtonWillBeRed,0,0,0,0,38,TrumpTrain2024 until 2024-12-30 since 2024-10-01,"Trumptrain rolling strong in Spokane Valley, WA",Positive,"TrumpTrain2024, TrumpVance2024"
1.85E+18,2024-11-06 13:21:11+00:00,774614126,BethKruse2,Beth Kruse,0,0,1,0,68,TrumpTrain2024 until 2024-12-30 since 2024-10-01,"I feel that train a comin, its rollin round the bendI was so disheartened but Im hopeful again THANK YOU LORD for hearing my prayers!!!",Positive,"Trump, MAGA, Trump2024, TrumpTrain2024"
1.85E+18,2024-11-06 02:05:55+00:00,7.97E+17,LevisGrammy22,Child Of Almighty God,0,0,2,0,190,TrumpTrain2024 until 2024-12-30 since 2024-10-01,realDonaldTrump West Virginia stands with you!! God Bless America,Positive,"TRUMPTRAIN2024, Trump2024"
1.85E+18,2024-11-05 03:38:05+00:00,284727454,sollythedog,sollythedog,0,0,1,0,35,TrumpTrain2024 until 2024-12-30 since 2024-10-01,Vote for Donald Trump Stop WW3,Negative,"TrumpTrain2024, MAGA, AmericaFirst"
1.85E+18,2024-10-21 17:37:37+00:00,9.25E+17,conservfam7,Freedom 7,49,14,142,1,1189,PatriotsForTrump until 2024-12-30 since 2024-10-01,My wife and I just Voted for Donald J Trump today! If youre voting for Trump drop a ?,Positive,"PatriotsForTrump, VoteRedToSaveAmerica"
1.85E+18,2024-11-06 04:29:33+00:00,1.76E+18,NatWinI,Natascha,6,2,21,0,406,PatriotsForTrump until 2024-12-30 since 2024-10-01,"Good morning Germany! Good morning America! The president's train is rolling. Trump still needs three more states in the south, e.g. GA, NC and PA, then there will already be 270 electors!",Positive,"Patriots_elections, PatriotsForTrump, ElectionDay, Trump2024"
1.86E+18,2024-11-12 14:53:26+00:00,7.39E+17,trumpttuccine,Trump The Great,3,1,9,3,1642,PatriotsForTrump until 2024-12-30 since 2024-10-01,"The battle for freedom is heating up! The Red Dominion, led by Trumponius, fights for the future against the Blue Legion, ruled by Bidenix. Which faction will dominate this new era?",Neutral,"MAGA2024, Trump2024, PatriotsForTrump, AmericaFirst, SaveAmerica, MakeAmericaGreatAgain"
1.85E+18,2024-11-02 07:52:06+00:00,1.57E+18,La_Ara_Blog,Helen Davies,1,0,1,0,37,PatriotsForTrump until 2024-12-30 since 2024-10-01,Let's make sure that we win,Positive,"MAGA, MakeAmericaGreatAgain, IloveAmerica, WhereWeGoOneWeGoAll, VoteForTrump, MyCountryMyChoice, DonaldTrumpIsKing, TrumpForPresident, ILoveTrump, FreedomOfSpeech, AmericaTheBeautiful, hurricanekamala, PatriotsForTrump, WeThePeople"
1.85E+18,2024-11-05 19:01:20+00:00,1.63E+18,Agback_Savage,SilverbackSavage,1,1,2,0,125,PatriotsForTrump until 2024-12-30 since 2024-10-01,"I may not have the 2024 flag, but Im reppin.",Neutral,"MAGA2024, KeepAmericaGreat, PatriotsForTrump, TrumpTrain, Trump2024, SaveAmerica, PatriotPride, AmericaFirst, BackTheRedWhiteBlue, ConservativeVoices"
1.85E+18,2024-10-27 23:49:31+00:00,1.48E+18,thecoffeesfresh,Carla,0,3,30,0,742,TrumpNation until 2024-12-30 since 2024-10-01,And all Kamala got was booed!,Negative,trumpnation
1.85E+18,2024-10-24 12:30:16+00:00,1045599458,MyLifesView,WWood,0,0,1,0,39,TrumpNation until 2024-12-30 since 2024-10-01,"I wont tell you who Im voting for, but there will be signs JK",Neutral,"Trump2024, TrumpNation, AmericaFirst, Trump2024MAGA"
1.86E+18,2024-11-17 02:51:00+00:00,1.02E+18,trees__water,treeswater,1,0,0,0,69,TrumpNation until 2024-12-30 since 2024-10-01,"Trump has always been asked to serve in political leadership because he has been so strong, dedicated to America, and resilient through affliction.",Positive,TrumpNation
1.85E+18,2024-11-06 17:20:09+00:00,1.70E+18,goddessNgalaxy,GoddessGalaxies,0,0,6,1,373,TrumpNation until 2024-12-30 since 2024-10-01,ITS BEEN ALMOST 5 YEARS. I WILL NEVER FORGET WHAT THEY DID TO US.,Negative,TrumpNation
1.85E+18,2024-11-06 08:59:37+00:00,9.76E+17,KingBorris_,King Borris,0,0,1,0,65,TrumpNation until 2024-12-30 since 2024-10-01,realDonaldTrump Its done. The red wave is here !!,Positive,"47, Trump2024, Trump47, TrumpFor47, MakeAmericaGreatAgain, MAGA, TrumpTrain, Trump2024Landslide, BackToTheWhiteHouse, Trump47thPresident, TrumpForAmerica, SaveAmerica, TrumpIsBack, TrumpArmy, TrumpNation"
1.85E+18,2024-11-01 23:25:13+00:00,1.48E+18,junkyousha0,BadMan,0,0,1,0,36,TrumpNation until 2024-12-30 since 2024-10-01,I'm ready for November 5th,Neutral,"MAGA, TRUMPNATION"
1.85E+18,2024-10-18 19:44:43+00:00,342512565,THETOPICisCOOL,BIGRICHBEATTHE TOPICRICH ASHANTI,0,4,5,0,215,TrumpNation until 2024-12-30 since 2024-10-01,Vote For Donald Trump On November 5th!,Positive,"Trump2024, MAGA, KeepAmericaGreat, VoteTrump, TrumpSupporters, TrumpTrain, DonaldTrump, TrumpRally, TrumpVoters, ReElectTrump, TrumpPence, TrumpNation, TrumpStrong, TrumpWins, TrumpCampaign, TrumpPolicies, TrumpPower, TrumpLeadership"
1.87E+18,2024-12-11 05:58:55+00:00,2235092122,chargin_g,Mel Carmine,0,4,6,1,208,TrumpNation until 2024-12-30 since 2024-10-01,TRUE PATRIOT ALERT! Check out this incredible slide video showcasing unwavering support for President Trump!,Positive,"TrumpNation, AmericaFirst"
1.85E+18,2024-11-07 14:22:43+00:00,1.43E+18,itsSpuds278,SPUDDI,0,0,0,0,45,TrumpNation until 2024-12-30 since 2024-10-01,Trump calls Kamala before the election,Neutral,"trump, trumpnation, ymca, funny, subscribe"
1.85E+18,2024-10-30 21:38:09+00:00,2280996480,PrdBlckRpblican,John King,0,0,4,0,91,TrumpNation until 2024-12-30 since 2024-10-01,I just voted for the best person to lead this Nation!!,Positive,"TrumpNation, MAGA, BigKuntryStyle, Blacks4Trump, EarlyVoting2024"
1.85E+18,2024-10-13 21:59:14+00:00,342512565,THETOPICisCOOL,BIGRICHBEATTHE TOPICRICH ASHANTI,0,0,2,0,107,TrumpNation until 2024-12-30 since 2024-10-01,BRANDON TRUMP A NATION REBORN VOTE FOR realDonaldTrumpelonmuskJDVanceVivekGRamaswamy,Negative,"Trump2024, VoteTrump, MAGA, KeepAmericaGreat, TrumpSupporters, TrumpRally, TrumpTrain, TrumpForPresident, TrumpCampaign, ReElectTrump, VoteForTrump, TrumpNation, TrumpVoters"
1.85E+18,2024-11-06 07:30:18+00:00,1.79E+18,Premiumucstore,Premiumucstore,0,0,0,0,107,TrumpElection2024 until 2024-12-30 since 2024-10-01,Trump's Historic Victory 2024 How the Trump Won Shirt is Taking Over Social Media,Positive,"TrumpWon2024, Trump2024Victory, TrumpElection2024, TrumpWonShirt, Trump47thAmerica"
1.86E+18,2024-12-03 04:11:16+00:00,14888205,EdBostonPodcast,Ed Boston Podcast,0,0,0,0,29,TrumpPresidency until 2024-12-30 since 2024-10-01,What If Trump Had Stayed President? Foreign Policy Speculations!,Neutral,"TrumpPresidency, ForeignPolicy, GlobalConflicts, UkraineRussia, MiddleEast, PoliticalAnalysis, HypotheticalScenarios, LeadershipImpact, USPolitics, CurrentEvents, DoTheRightThing, RedWhiteandTrue"
1.86E+18,2024-11-14 12:01:25+00:00,1.63E+18,capital_pols,CAPITAL POLITICS,0,0,2,0,136,TrumpPresidency until 2024-12-30 since 2024-10-01,"A REPUBLICAN TRIFECTA A repeat of 2016 election trifecta happens again as Donald Trump wins the presidency of the United States, with a Republican Senate and a Republican House.",Positive,"AmericaHasVoted, TrumpPresidency"
1.85E+18,2024-10-17 11:50:58+00:00,1.35E+18,5dme81,5DME81,18,352,555,4,14545,TrumpForPresident2024 until 2024-12-30 since 2024-10-01,Eric Trump Success will be the greatest revenge Trump is a warrriorTrump is a fighterThe Greatest Comeback In The History Of The World,Positive,TrumpForPresident2024
1.84E+18,2024-10-08 15:45:22+00:00,1.35E+18,5dme81,5DME81,22,332,320,4,13265,TrumpForPresident2024 until 2024-12-30 since 2024-10-01,TRUMP IS THE LEADER TO STOP THE WARTHIS IS A WAR THAT SHOULD OF NEVER HAPPENED! Trump Will Have A Rapid Deal AND THE WAR SHOULD STOP! TRUMP WILL End The War And END THE MONEY GIVEN TO UKRAINE THAT KAMALA IS BLOWING! KAMALA HARRIS IS NOT A,Positive,TrumpForPresident2024
1.85E+18,2024-11-04 12:43:06+00:00,1.45E+18,Lost72745652,Patriot Rebel,0,0,1,0,31,TrumpForPresident2024 until 2024-12-30 since 2024-10-01,All these people sure did get pie in their face in 2016 Let's give them some ice cream for their pie in 2024,Positive,"TrumpVance2024, Trump2024, Trump2024Vance, TrumpForPresident2024, trumpforce47, MAGA2024, MAGA, MAGAMOVEMENT, ConstitutionalRepublic, BillOfRights, Freedom"
1.85E+18,2024-10-28 10:32:56+00:00,868095968,ActivistJerry,ActivistJerry,0,0,1,0,31,TrumpForPresident2024 until 2024-12-30 since 2024-10-01,Preach on Rev. Kamala Harris. WHEN YOU NEED VOTES YOU CAN DO ANYTHING unveils a new accent at a black Philadelphia church.,Negative,"Trump2024, MAGA2024, TrumpTrain2024, TrumpForPresident2024, AmericaFirst2024, KeepAmericaGreat, TrumpRally2024, SaveAmerica"
1.85E+18,2024-11-05 20:34:51+00:00,1.61E+18,LibertyLee33,Lee,2,21,72,0,3810,TrumpForPresident2024 until 2024-12-30 since 2024-10-01,"Hold the line, you got this! Godspeed patriots!",Positive,TrumpForPresident2024
1.85E+18,2024-11-04 19:13:25+00:00,1.35E+18,Ryan02020419,RyanEire,0,0,1,0,40,TrumpForPresident2024 until 2024-12-30 since 2024-10-01,Good Luck Mr realDonaldTrump Im rooting for you,Positive,"Trump2024, TrumpVance2024, TrumpForPresident2024"
1.85E+18,2024-11-06 09:21:04+00:00,1.80E+18,Mindsolcoin,Mindfulness,1,1,2,0,121,TrumpVote2024 until 2024-12-30 since 2024-10-01,The giveaway is still on! Follow me and retweet for a chance to win! TrumpVote2024 Lets keep the momentum going!,Positive,TrumpVote2024
1.85E+18,2024-11-06 07:48:16+00:00,2676695558,debeshchoudhury,Debesh Choudhury,0,0,0,0,62,2024USPresidentialElection until 2024-12-30 since 2024-10-01,Donald Trump wins again to be the new president of the US. The live news streams show him speaking!,Neutral,"2024uspresidentialelection, news"
1.85E+18,2024-11-05 13:29:15+00:00,99943864,Daminous_Purity,C Mervyn Graham,1,0,0,0,304,2024USPresidentialElection until 2024-12-30 since 2024-10-01,"It's ElectionDay, get your ass out of bed, off the couch, get in line and VoteTrump to fix America. Vote down the ballot and tell in one voice FCK YOU!",Negative,"ElectionDay, VoteTrump, Republicans, Democrats, Trump2024, TeamUnity, 2024USELECTIONS, 2024uspresidentialelection, Election2024, ElectionDay"
1.85E+18,2024-10-29 12:12:47+00:00,1.28E+18,PapercraftBot,PapercraftBot,1,7,32,2,6468,2024USPresidentialElection until 2024-12-30 since 2024-10-01,Mod Trump vs Kamala Fight to the End,Neutral,"2024uspresidentialelection, papercraft"
1.85E+18,2024-11-05 04:27:54+00:00,1.74E+18,Isahbashir01,BashNG,0,0,1,0,48,2024USPresidentialElection until 2024-12-30 since 2024-10-01,Race to the White House Trump or Kamala???,Neutral,"2024USPresidentialElection, viralvideochallenge, USElection, usa, KamalaHarris2024, Trump2024"
1.85E+18,2024-11-06 10:18:36+00:00,7.65E+17,Khushi_Be,Khushi,0,2,6,0,791,2024USPresidentialElection until 2024-12-30 since 2024-10-01,"has won the defeating Vice President With Republicans securing the Senate and likely the House, now holds extensive power, promising a golden age.",Positive,"DonaldTrump, 2024USPresidentialElection, KamalaHarris, Trump"
1.87E+18,2024-12-10 01:15:30+00:00,1.86E+18,APBear76,American Patriot,6,4,30,2,1978,2024Election until 2024-12-30 since 2024-10-01,Trumps Battle Back to The White House,Neutral,"MAGA, Trump, Conservative, FightFightFight, battle, 2024election, Trump2024Vance, Warriors, redwave, 300"
