id,date,user_id,user_username,user_displayname,replycount,retweetcount,likecount,quotecount,viewcount,searched_keyword,cleaned_text,hashtag_text,year,month_year,sentiment
1860000000000000000,2024-12-02 23:32:20+07,1380000000,edgalvatronpari,ED GALVATRON PARIS,3,11,48,0,1262,Election2024 Trump KamalaHarris until 2024-12-06 since 2024-10-20,JOE BIDEN PARTON HUNTER BIDEN? WHAT YOU THINK?,"Trump, Conservative, America, Politics, Election2024, Joebiden, KamalaHarris, Democrats, Republican, Rants",2024,2024-12,Neutral
1860000000000000000,2024-12-03 00:44:53+07,1330000000000000000,patriottvnet,PatriotTVNetwork,0,0,0,0,158,2024Election until 2024-12-30 since 2024-10-01,Arrests Made as Threats Against Trump Escalate,"MarkSchaftlein, AngieWong, TheSchaftleinReport, TrumpThreats, 2024Election, HarrisCampaignFailures, MediaCollapse, ElectoralCollege, JDVance, KeithKellogg, MSNBC, CNNRatings, BidenApprovalRatings",2024,2024-12,Negative
1860000000000000000,2024-12-03 02:46:40+07,230000000,NYCgirl_InFL,BXBella,0,0,0,0,86,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,"Today is November 2nd, 2024 Trump aka Fat Nixon is still a racist misogynistic pathological lying sociopath POS! F him, his brainless followers his weird ass looking family!",TrumpCrimeFamily,2024,2024-12,Negative
1860000000000000000,2024-12-03 03:33:58+07,1550000000000000000,namwella1961,LA Blue Dot in GA,777,6502,14111,211,195165,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,Trump got 146 million to play golf Ivanka Jared got 640 million as WH advisors Ivanka got 41 Chinese trademarks Jared got 2 billion from the Saudis Don Jr. Eric stole from charities But tell us more about Hunter Biden's pardon.,"ProudBlue, TrumpCrimeFamily, TrumpIsUnfit",2024,2024-12,Negative
1860000000000000000,2024-12-03 05:42:11+07,1320000000000000000,mike4evolution,Michael Sami EN,0,2,2,0,105,FuckTrump until 2024-12-06 since 2024-10-20,"and For real, what can he do more than what Biden has done already? That narcissistic freak only talks big talk, more than he can actually deliver. Trump is way overrated, just like every other stupid POTUS.","FuckTrump, FuckUSA, USAisOverrated, USAisThePast",2024,2024-12,Negative
1860000000000000000,2024-12-03 10:00:00+07,1330000000000000000,patriottvnet,PatriotTVNetwork,0,0,1,0,168,2024Election until 2024-12-30 since 2024-10-01,Trump Cabinet Nominees Violently Targeted,"WillJohnson, RightOnFocus, TrumpCabinet, BombThreats, SwattingAttacks, PoliticalViolence, 2024Election, InaugurationThreats, NationalSecurity, PoliticalUnrest, TrumpAdministration",2024,2024-12,Negative
1860000000000000000,2024-12-03 11:11:16+07,14900000,EdBostonPodcast,Ed Boston Podcast,0,0,0,0,29,TrumpPresidency until 2024-12-30 since 2024-10-01,What If Trump Had Stayed President? Foreign Policy Speculations!,"TrumpPresidency, ForeignPolicy, GlobalConflicts, UkraineRussia, MiddleEast, PoliticalAnalysis, HypotheticalScenarios, LeadershipImpact, USPolitics, CurrentEvents, DoTheRightThing, RedWhiteandTrue",2024,2024-12,Neutral
1860000000000000000,2024-12-03 19:06:48+07,2730000000,ericmmatheny,Eric Matheny,63,642,1495,31,108630,ImpeachTrump TrumpIndicted until 2024-12-30 since 2024-10-01,Trump was impeached for investigating this.,,2024,2024-12,Negative
1860000000000000000,2024-12-04 02:18:58+07,75900000,lilia_Trumpgirl,LiliaTrumpgirl,0,1,8,0,508,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Our Christmas Tree ready,"MAGA, TrumpIsMyPresident, ChristmasChallenge, Christmas2024",2024,2024-12,Positive
1860000000000000000,2024-12-04 02:36:28+07,1520000000000000000,LaceyBarcalow,Lacey J Barcalow,0,0,7,0,290,TrumpWon2024 until 2024-12-30 since 2024-10-01,I hear hes about to spank some bad boys and girls too,"TrumpWON2024, governmentiscorrupt, FJB",2024,2024-12,Negative
1860000000000000000,2024-12-04 06:51:21+07,1310000000000000000,CabVapor,CabTheVapor,0,1,1,0,19,FuckTrump until 2024-12-06 since 2024-10-20,Fuck These 2 Bitches But The Shit Is Hilarious!!,"FuckTrump, FuckMTG, FuckLauraLoomer",2024,2024-12,Negative
1860000000000000000,2024-12-04 08:07:50+07,102000000,Eric_Schmitt,Eric Schmitt,20,93,558,5,44097,PoliticalAwareness AmericanPresident until 2024-12-06 since 2024-10-20,.realDonaldTrump is poised to usher in a rebirth of an America First foreign policy a foreign policy where America puts AMERICAN core national interest above all else. I joined IngrahamAngle to talk about it.,,2024,2024-12,Positive
1860000000000000000,2024-12-04 09:37:25+07,1530000000000000000,Grindz_TV,Grindz TV,0,5,6,1,743,PresidentialElection2024 until 2024-12-30 since 2024-10-01,"I voted today for a prosperous, secure and democratic Romania!",PresidentialElection2024,2024,2024-12,Positive
1860000000000000000,2024-12-04 11:19:08+07,1240000000000000000,English_snow2,Chelsea,0,9,13,0,2155,NotMyPresident until 2024-12-06 since 2024-10-01​,Greeting samia by tell her the truth,"NotMyPresident, NotMypresident, NotMypresident, NotMypresident, NotMypresident, SamiaMustGo2025, SamiaMustGo2025, SamiaMustGo2025",2024,2024-12,Neutral
1860000000000000000,2024-12-04 19:57:54+07,1360000000000000000,leafs4life59,Rick Leaf Fan 4 Life,0,2,6,0,93,FuckTrump until 2024-12-06 since 2024-10-20,I'm a CANADIAN I LIVE IN CANADA I WILL NEVER BE AN AMERICA UNDER A DICTATOR LIKE TRUMP THE GOP NEVER ....,"FUCKTRUMP, FUCKTHEGOP",2024,2024-12,Negative
1860000000000000000,2024-12-04 21:07:56+07,321000000,mrblackcat1069,Mark Tribue,12,22,29,4,2366,TrumpForPrison until 2024-12-30 since 2024-10-01,The Story Of And The Very Big List Of Failed Businesses,"DonaldTrump, WorstPresidentInHistory, ImpeachedTwice, Indictment4, ConvictedFelon, LockHimUp, TrumpCheatedWithElonsHelp, TrumpIsGoingDown, TrumpIsUnfitForOffice, TrumpForPrison, TrumpIsGuilty",2024,2024-12,Neutral
1860000000000000000,2024-12-05 01:09:14+07,1340000000000000000,Ilegvm,Texas Girl,111,236,450,14,11936,NoMoreTrump Election2024 until 2025-03-30 since 2024-09-01,"The circus show will soon be coming to a welcome end on January 20th, 2025. Who else is excited that Biden will no longer be President?",,2024,2024-12,Negative
1860000000000000000,2024-12-05 02:16:46+07,1180000000,AhBrightWings,AhBrightWings,0,0,0,0,12,NotMyPresident until 2024-12-06 since 2024-10-01​,These are presidents worthy of respect. The FeloninChief is,NotMyPresident,2024,2024-12,Negative
1860000000000000000,2024-12-05 02:21:15+07,1180000000,AhBrightWings,AhBrightWings,0,0,0,0,11,NotMyPresident until 2024-12-06 since 2024-10-01​,The day I listen to a thing this man has to say is the day I'm no longer human.,NotMyPresident,2024,2024-12,Negative
1860000000000000000,2024-12-05 03:15:00+07,1330000000000000000,patriottvnet,PatriotTVNetwork,0,2,2,0,220,2024Election until 2024-12-30 since 2024-10-01,Election Fraud? Shocking Nighttime Truck Activity!,"ElectionIntegrity, ElectionNight, PollWatchers, VoterFraud, 2024Election, ElectionSecurity, PoliticalNews, USPolitics, Trump, ElectionReform",2024,2024-12,Negative
1860000000000000000,2024-12-05 05:57:03+07,1460000000000000000,Music12821,Music128,0,0,0,0,51,NotMyPresident until 2024-12-06 since 2024-10-01​,U are stupid all he does is lie,NotMyPresident,2024,2024-12,Negative
1860000000000000000,2024-12-05 11:06:19+07,148000000,ArmaLite15OU812,LD Basler,14,287,415,9,8554,ImpeachTrump TrumpIndicted until 2024-12-30 since 2024-10-01,Wrap your head around this President Trump was impeached over wanting to look into the crimes Joe Biden just pardoned his son Hunter for.,,2024,2024-12,Negative
1642123145644593157,2023-04-01 18:14:01+07,1142736007567069184,SUBRATA30016572,Trump Lover,71,221,958,15,15926,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Who's ready for the 2024 return of the greatest President in American history, Donald Trump? Trump 2024!!",,2023,2023-04,1
1860000000000000000,2024-12-06 16:44:57+07,174000000,Trojerucica,Simona Markovic,1,0,1,0,6,MakeAmericaGreatAgain2024 until 2024-12-30 since 2024-10-01,"How was the Rally tonight? Just left MSG and WOW! The energy was electric ! Trump took the stage like a rockstar and the crowd went WILD! RFK Jr., Tulsi Gabbard, and even Hulk Hogan showed up! It was like a political Avengers assembly!","MakeAmericaGreatAgain2024, TRUMP2024ToSaveAmerica",2024,2024-12,Positive
1870000000000000000,2024-12-07 14:14:58+07,987000000000000000,Kabukie_e,K,1,2,13,0,982,PresidentialElection2024 until 2024-12-30 since 2024-10-01,3y3 zu wei Vote Wisely Vote JohnMahama,PresidentialElection2024,2024,2024-12,Neutral
1870000000000000000,2024-12-08 19:39:47+07,1500000000000000000,TheMCZee,ZEESTER,3,3,19,4,6160,TrumpIsBack until 2024-12-30 since 2024-10-01,Trump vs Jil Biden Round 1,"trump, biden, fight, ai, TrumpWon, Trump2024, TrumpIsBack, Trump2024MAGA, TrumpsAmerica, TrumpDance",2024,2024-12,Neutral
1870000000000000000,2024-12-08 21:30:47+07,598000000,knut_visionary,Knut,1,0,2,1,86,TrumpIsBack until 2024-12-30 since 2024-10-01,Macron welcomes Trump in France,"TrumpIsBack, Macron",2024,2024-12,Neutral
1870000000000000000,2024-12-08 23:13:27+07,476000000,HeIsBlanchard,freeblanch,0,1,1,0,98,TrumpDerangementSyndrome until 2024-12-30 since 2024-10-01,"vs. Yall have created a whole new religion. And its basis comes from . You not liking Trump doesnt make you a good person , nor does it mean you are following Christ. It really just means that you are holding another person to a","Trump, Jesus, trumpderangementsyndrome",2024,2024-12,Negative
1870000000000000000,2024-12-10 04:42:35+07,1500000000000000000,TheMCZee,ZEESTER,0,0,0,0,55,TrumpWon2024 until 2024-12-30 since 2024-10-01,Jill Biden vs Donald Trump round 2,"JillBiden, DonaldTrump, DonaldJTrump, Trump, TrumpsAmerica, Trump2024MAGA, trump2024vance, TrumpWON2024, TrumpWon, MAGA, MAGATRAIN, trumpsdoge, DONALDTRUMP2024",2024,2024-12,Neutral
1870000000000000000,2024-12-10 08:15:30+07,1860000000000000000,APBear76,American Patriot,6,4,30,2,1978,2024Election until 2024-12-30 since 2024-10-01,Trumps Battle Back to The White House,"MAGA, Trump, Conservative, FightFightFight, battle, 2024election, Trump2024Vance, Warriors, redwave, 300",2024,2024-12,Neutral
1870000000000000000,2024-12-11 00:24:16+07,4270000000,dianeeldredge99,DianeE,1,3,0,0,101,TrumpIsDangerous until 2024-12-30 since 2024-10-01,And this is why we need a Musk stole the election for Trump and Trump doesnt care about NATO or World Peace!,"Recount, TrumpIsDangerous",2024,2024-12,Negative
1870000000000000000,2024-12-11 02:45:11+07,15000000,CBSNews,CBS News,1546,3078,13746,133,408413,ImpeachTrump TrumpIndicted until 2024-12-30 since 2024-10-01,New York prosecutors say Trump's criminal conviction should stand Presidentelect immunity does not exist.,,2024,2024-12,Negative
1870000000000000000,2024-12-11 12:58:55+07,2240000000,chargin_g,Mel Carmine,0,4,6,1,208,TrumpNation until 2024-12-30 since 2024-10-01,TRUE PATRIOT ALERT! Check out this incredible slide video showcasing unwavering support for President Trump!,"TrumpNation, AmericaFirst",2024,2024-12,Positive
1870000000000000000,2024-12-12 01:44:28+07,3390000000,joey_marie123,JoeyMarie,1,1,2,0,52,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,"120 cannot get here soon enough! This monster and his gremlins are doing everything possible to destroy the country they all swore to protect. Unfortunately, I don't believe he will face ANY charges for any of it.","BentbutNotBroken, MAGA, TrumpIsMyPresident, Trump2024, MAGA2024",2024,2024-12,Negative
1870000000000000000,2024-12-12 07:15:32+07,1420000000000000000,RickJoh44846997,French Ironman ric,1,8,17,0,442,TrumpDerangementSyndrome until 2024-12-30 since 2024-10-01,Just a reminder to leftists Donald Trump is your daddy again.,"TrumpTheWorld, Trump, MAGA, TDS, TrumpDerangementSyndrome, TrumpVance2024, TrumpsRevenge2024",2024,2024-12,Negative
1870000000000000000,2024-12-12 21:51:41+07,1750000000000000000,Xrettiwt2,Cassy Coelho R,1,1,10,0,162,TrumpForPresident until 2024-12-30 since 2024-10-01,Trump 2024 Leading Americas Comeback,"MAGA, Trump2024, AmericasComeback, MAGA, TrumpStrong, LeadershipRestored, MakeAmericaGreatAgain, TrumpTrain, AmericanPride, SaveAmerica, TrumpForPresident",2024,2024-12,Positive
1870000000000000000,2024-12-12 22:47:00+07,599000000,LMGLovesAmerica,LMG,0,2,4,0,58,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Do you know how happy this makes me to be able to add this to my tree this year?,"TrumpIsMyPresident, Trump45_47",2024,2024-12,Positive
1870000000000000000,2024-12-13 00:50:34+07,1350000000000000000,gc22gc,Grace Chong MBI,3,79,288,3,3368,BanTrump Trump2024 until 2024-12-30 since 2024-10-01,"Bannon President Trump is a blunt force instrument, leaving blunt force trauma.",,2024,2024-12,Negative
1870000000000000000,2024-12-13 02:50:32+07,1550000000000000000,namwella1961,LA Blue Dot in GA,155,1795,3422,49,46917,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,Trump's a convicted felon Trump got 146 million to play golf Jared got 2 billion from the Saudis Don Jr. Eric stole from charities Ivanka Jared got 640 million as WH advisors But tell us more about Hunter Biden's pardon.,"ProudBlue, TrumpCrimeFamily, TrumpIsUnfitForOffice",2024,2024-12,Negative
1870000000000000000,2024-12-14 23:05:51+07,1720000000000000000,AbbypaigeKate,Kate,1,1,3,0,153,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,"Do you want a President, that says, oh well we don't know what it is......Or a President that Says Take them Down!! I will take the latter! Finally a President with Guts!","TrumpIsMyPresident, Drones",2024,2024-12,Positive
1870000000000000000,2024-12-15 06:14:12+07,1550000000000000000,namwella1961,LA Blue Dot in GA,442,1398,3373,53,82314,DumpTrump NotMyPresident  until 2024-12-30 since 2024-10-01,"I don't support a Commander in Chief, who is a confirmed rapist. Hell No","ProudBlue, TrumpIsUnfitForOffice, PutinOwnsTrump, DoNotObeyInAdvance, TheTurdReich, Resist, NeverTrump",2024,2024-12,Negative
1870000000000000000,2024-12-16 12:11:04+07,1710000000000000000,Resisting313392,Resisting,12,40,200,3,1802,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,Trump is NOT my president. I REPEAT Trump is NOT my president,,2024,2024-12,Negative
1870000000000000000,2024-12-17 09:27:31+07,1620000000000000000,AFpost,AF Post,51,26,538,13,47849,ImpeachTrump TrumpIndicted until 2024-12-30 since 2024-10-01,"Judge Merchan upholds Trumps 34 felony convictions, rejecting SCOTUS presidential immunity ruling. Follow AFpost",,2024,2024-12,Negative
1870000000000000000,2024-12-17 19:57:03+07,1450000000000000000,PURE_BL00D2,S I G,32,250,368,5,9942,TrumpWon2024 until 2024-12-30 since 2024-10-01,This is a reminder The is not in the constitution. The was an executive order and therefore can be dissolved with the stroke of a pen by ANY President.,"FBI, FBI, TrumpWON2024",2024,2024-12,Negative
1642511104126353413,2023-04-02 19:55:38+07,1142736007567069184,SUBRATA30016572,Trump Lover,120,394,1706,28,44686,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Today is April 2nd, 2023 and Donald Trump still my President",,2023,2023-04,0
1870000000000000000,2024-12-18 03:24:07+07,862000000,SteveRustad1,Steve Rustad,619,723,1948,37,115396,HandsOffProtests StopTrump2024 AntiTrump until 2024-12-30 since 2024-10-01Trumpsucks VoteTrumpOut TrumpIsNotMyPresident until 2024-12-30 since 2024-10-01,100 million Americans despise Trump. Stop worrying about what that asshole will do. Make him worry about what WE WILL DO. Resist! Cassidy Hutchinson Ann Selzer Vote NO Tucker Carlson USPS Hashtags SHUT IT DOWN Reuters Connolly JUST ANNOUNCED,TrumpIsUnfitForOffice,2024,2024-12,Negative
1870000000000000000,2024-12-18 04:49:35+07,1470000000000000000,kArEn_Magnet_,MovieWatcher,0,0,0,0,10,TrumpWon2024 until 2024-12-30 since 2024-10-01,Fortytwo freaking days after the election! These senseless delays have to stop...,"election, Election2024, TrumpVance2024, TrumpWon2024",2024,2024-12,Negative
1870000000000000000,2024-12-18 21:38:22+07,1970000000,NormEisen,Norm Eisen TryingTrump out now,97,220,503,7,9792,RemoveTrump TrumpIsDangerous until 2024-12-30 since 2024-10-01,Wake up to what is coming folks We must not normalize the danger of Trump We explain his threatened persecutions how to stop themin our American Autocracy Threat Tracker,,2024,2024-12,Negative
1870000000000000000,2024-12-19 03:30:00+07,133000000,floridachannel,The FLORIDA Channel,0,0,0,0,185,2024Election until 2024-12-30 since 2024-10-01,Florida officially certified its presidential electoral votes for the All 30 electors met in Tallahassee and formally cast their votes for Donald Trump and JD Vance. The sealed certificates of votes will now go to the United States Senate for final certification.,2024Election,2024,2024-12,Neutral
1870000000000000000,2024-12-20 10:13:35+07,293000000,charliekirk11,Charlie Kirk,92,420,2754,8,194196,BanTrump Trump2024 until 2024-12-30 since 2024-10-01,STEVE BANNON Do you understand the odds against Trump winning in 2024? It's like 1 billion to 1. Go back and look at all the pundits. They dismissed it. They laughed at it. And then we have a victory. You got Notre Dame. You got President Trump going to the New York Stock,,2024,2024-12,Neutral
1870000000000000000,2024-12-20 10:22:52+07,15200000,bennyjohnson,Benny Johnson,157,1444,7156,26,364895,BanTrump Trump2024 until 2024-12-30 since 2024-10-01,Steve Bannon with the MIC DROP at AMFEST tonight Do you understand the odds against Trump winning in 2024? It's like 1 billion to 1. Go back and look at all the pundits. They dismissed it. They laughed at it. And then we have a victory. You got Notre Dame. You got President,,2024,2024-12,Positive
1870000000000000000,2024-12-20 11:20:48+07,1770000000000000000,777parsnips7777,Pink Panther,0,0,0,0,14,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,"Just like the stealing money from a Children's Cancer Charity, President just doesn't care about children who are dying.","TrumpCrimeFamily, Musk",2024,2024-12,Negative
1870000000000000000,2024-12-20 12:30:55+07,321000000,mrblackcat1069,Mark Tribue,2,5,5,0,531,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,Who Is The REAL President?,"ElonMusk, DonaldTrump, TrumpCheatedWithElonsHelp, TrumpCrimeFamily, SwipeLeft, tRUmputinBelongsInPrison, TrumpIsAGlobalLaughingStock, TrumpIsTooOld, TrumpIsNotWell, TrumpIsTooStupid, TikTok, TrumpDerangementSyndrome, TrumpIsInsane, ViralVideos",2024,2024-12,Neutral
1870000000000000000,2024-12-20 12:30:55+07,321000000,mrblackcat1069,Mark Tribue,2,5,5,0,531,TrumpDerangementSyndrome until 2024-12-30 since 2024-10-01,Who Is The REAL President?,"ElonMusk, DonaldTrump, TrumpCheatedWithElonsHelp, TrumpCrimeFamily, SwipeLeft, tRUmputinBelongsInPrison, TrumpIsAGlobalLaughingStock, TrumpIsTooOld, TrumpIsNotWell, TrumpIsTooStupid, TikTok, TrumpDerangementSyndrome, TrumpIsInsane, ViralVideos",2024,2024-12,Neutral
1870000000000000000,2024-12-22 02:11:45+07,1540000000000000000,talkatone2016,Pat Not Given,0,22,23,1,322,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,Trump should be going to Prison not to the White House on January 20th to serve out a Life Sentence.,"LockTrumpUp, TrumpCrimeFamily",2024,2024-12,Negative
1870000000000000000,2024-12-22 14:32:58+07,20600000,CiCi_Chambers,CiCi Chambers,0,0,2,0,120,TrumpForPrison until 2024-12-30 since 2024-10-01,"Trump ugh and Musky foreigner, not elected want to be loudest, get the most, and dictate that's what oligarchs do ... def don't want to hear they are in the wrong.","cancelMusk, TrumpforPrison",2024,2024-12,Negative
1870000000000000000,2024-12-22 21:10:58+07,1520000000000000000,JebraFaushay,Dr Jebra Faushay,253,32,344,9,23544,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,Our liberal friends are excited that Trump cannot and will not be president because he was found guilty of Insertion. Vice President Trump will NOT be taking office. Share this news!,,2024,2024-12,Negative
1870000000000000000,2024-12-22 21:41:53+07,29500000,davezere,David Zere  Real Americas Voice News  RAVTV,1,7,17,0,700,2024Election until 2024-12-30 since 2024-10-01,The 2024 Presidential Election had some key moments for Trump. Hear some of them with PR guru Adam Weiss on Breaking Point with David Zere for Real Americas Voice News. RealAmVoice americafirstwh lfs6b charliekirk11 TPUSA jasonmillerindc KariLake,"Trump, 2024Election",2024,2024-12,Neutral
1870000000000000000,2024-12-22 23:32:15+07,1350000000000000000,tr6_guy,TR6MASTERGuy,727,987,5416,68,97339,RemoveTrump TrumpIsDangerous until 2024-12-30 since 2024-10-01,"most of you want Trudeau gone but you also despise Donald J Trump. Why is that, did the media tell you to hate him? Trump is pulling out of NATO, the WHO and the Paris Agreement. Not one ian politician will do that. He is also ending all the gender . Drill Baby drill.",,2024,2024-12,Negative
1870000000000000000,2024-12-23 04:54:40+07,599000000,LMGLovesAmerica,LMG,0,0,5,1,161,TrumpIsMyPresident until 2024-12-30 since 2024-10-01,Score! Found this today at an antique mall! Factory sealed!,TrumpIsMyPresident,2024,2024-12,Positive
1870000000000000000,2024-12-23 06:39:14+07,825000000000000000,AmyP5280,Amy Passas,0,3,5,0,146,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,MAGA DEI nepotism strikes again. Stephen Goebbels Millers wife getting a taxpayer funded job at the Dept Of Grifting Elon What qualifications does she have you ask 1. Loyal supporter 2. Married to a architect Welcome to the regime,"DidntEarnIt, Project2025, TrumpCrimeFamily",2024,2024-12,Negative
1870000000000000000,2024-12-23 19:31:37+07,1480000000000000000,glenn_tunes,Glenn Tunes,507,1346,4133,35,58366,RemoveTrump TrumpIsDangerous until 2024-12-30 since 2024-10-01,There is a poll here in Norway that asked if the world safer or less safe with Donald Trump in the white house.. 90 says it is less safe.. this was right after Trumps insane Greenland statement....Donald Trump is a global threat and we need to stop him ASAP...,,2024,2024-12,Negative
1870000000000000000,2024-12-24 02:27:22+07,1820000000000000000,Bannons_WarRoom,Bannons WarRoom,36,372,1349,5,28133,BanTrump Trump2024 until 2024-12-30 since 2024-10-01,"Bannon We were relentless in backing Trump to his sweeping victory. The deplorables understood it from the start. This is the hinge of historyTrump and this movement will define it. The restTucker, Elon, Vivek, Hannity, myselfwill be footnotes.",,2024,2024-12,Positive
1870000000000000000,2024-12-25 01:27:55+07,782000000000000000,Kingbuilder7,Make America Great Again,1,1,8,0,312,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,"A True Patriot. This is OUR land, this is OUR country, OUR rules! Young lady has more guts, common sense honor than half of America...","MAGA, Trump2024, IFBAP, AmericaFirst, FJB, TRUMPWON, 2A",2024,2024-12,Positive
1870000000000000000,2024-12-25 14:21:23+07,321000000,mrblackcat1069,Mark Tribue,0,0,0,0,205,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,Looks Like Is Kissing The Ring Of,"VicePresidentTrump, PresidentMusk, ElonMusk, DonaldTrump, TrumpCheatedWithElonsHelp, TrumpCrimeFamily, SocialMedia, Internet, TrumpIsGoingDown, TrumpIsUnfitForOffice, X, TrumpIsARapist, LockHimUp, Prejudice, Ignorance, Bigotry, FuckRacism",2024,2024-12,Negative
1870000000000000000,2024-12-25 23:27:57+07,1200000000,annejowrites,No Malarkey nomalarkeybskysocial,0,0,0,0,5,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,The can't wait to commit lots of crimes next year!,"TrumpCrimeFamily, MerryChristmas, SeasonsGreetings, MerryXmas, Treason",2024,2024-12,Negative
1870000000000000000,2024-12-26 02:53:28+07,235000000,1clevercupcake,1CleverCupcake,0,0,0,0,12,TrumpCrimeFamily until 2024-12-30 since 2024-10-01,Cheap and tacky looking just like MELANIATRUMP,Trumpcrimefamily,2024,2024-12,Negative
1870000000000000000,2024-12-26 03:44:15+07,21500000,chezmally,chezza mally,0,0,0,0,107,TrumpWon2024 until 2024-12-30 since 2024-10-01,One of my presents,trumpwon2024,2024,2024-12,Neutral
1870000000000000000,2024-12-27 02:35:45+07,862000000,SteveRustad1,Steve Rustad,158,270,844,10,67709,DumpTrump NotMyPresident  until 2024-12-30 since 2024-10-01,Trump never WAS a president. Trump never WILL BE a president. He's never been anything but a vile obscenity in a suit. To Hell with that fascist. Vivek The Hill Loomer Whiplash Meathead H1B Melania Catturd Jen Psaki Ozempic Alaska,"Maddow, TrumpIsUnfitForOffice",2024,2024-12,Negative
1870000000000000000,2024-12-29 06:39:24+07,770000000000000000,USABookClub,Susan Kennedy,0,5,9,0,523,AmericaFirst until 2024-12-30 since 2024-10-01,REMEMBER what it was like to have a President who loved America and always put ... it will be AGAIN! THE BOOK OF TWEETS All the Tweets of President Donald Trump in 4 Volumes! ORDER VOLUME 1 HERE!,"AmericaFirst, MAGA, TRUMP",2024,2024-12,Positive
1870000000000000000,2024-12-29 09:35:34+07,974000000000000000,getparlerapp,Parler,7,0,8,1,3879,2024Election until 2024-12-30 since 2024-10-01,"Biden reportedly regrets dropping out of the 2024 race, believing he could have beaten Trump.","Biden, 2024Election, Trump, Politics",2024,2024-12,Negative
1870000000000000000,2024-12-29 22:57:36+07,247000000,realBradBrewer,Bradley Brewer,0,4,11,0,238,AmericaFirst until 2024-12-30 since 2024-10-01,"22 days until we have a President who wants to put Americans first. The economy, immigration, geopolitics, tax policy, ALL of it will be about prioritizing Americans and",AmericaFirst,2024,2024-12,Positive
1870000000000000000,2024-12-29 23:45:05+07,1790000000000000000,_MKNLY,McKinley,0,0,3,0,345,AmericaFirst until 2024-12-30 since 2024-10-01,All these years of supporting Trump have been for nothing! This betrayal to his base will never be forgotten!,"nickfuentes, AmericaFirst, H1B",2024,2024-12,Negative
1870000000000000000,2024-12-30 01:02:28+07,17000000,charlesxavierjr,charlesxavierjr,0,0,1,0,27,AmericaFirst until 2024-12-30 since 2024-10-01,"Our 2 party system was designed to be flawed and fixed each term. No one wins, nothing gets done.","AmericaFirst, tomandjerry, Ouch",2024,2024-12,Negative
1870000000000000000,2024-12-30 01:43:35+07,1730000000000000000,StankoniaCap,Stankonia Capital MAGA,1,0,1,0,74,AmericaFirst until 2024-12-30 since 2024-10-01,"What part of getting shot, screaming FIGHT! FIGHT! FIGHT! and Bessent Trump 2.0 economic policy being revealed as a complete vision for Economic Policy melded with National Security, and Bessent's grow our way out of our 36T debt with broad tariffs from Day One",AmericaFirst,2024,2024-12,Negative
1870000000000000000,2024-12-30 03:54:22+07,1590000000000000000,mafia_mastiff,TheMastiffMafia,7,15,43,0,441,TrumpWon2024 until 2024-12-30 since 2024-10-01,God doesn't choose the Perfect Man. He chose the Man Perfect for the Job.,TrumpWON2024,2024,2024-12,Positive
1870000000000000000,2024-12-31 07:52:12+07,2340000000,MarkUltramaga,Mark UltraMaga 1A 2A,20,201,381,5,15192,politics DefeatTrump AntiFascist TrumpIsAFascist AntiTrump until 2025-02-28 since 2024-07-01,"In spite of their relentless disinformation, deceit, and personal assaults, they failed. They lost! President Trump stayed strong, countering the opposition with his relentless 'Fight, Fight, Fight' spirit, and emerged victorious. As a result, America won!",,2024,2024-12,Positive
1870000000000000000,2025-01-01 01:31:58+07,1520000000000000000,cat_barnes30,Catherine,175,89,1070,1,10769,TrumpTrain Trump2024 until 2025-03-30 since 2024-09-01,It won't be long now. Just waiting on that train to take me from this miserable 2024 into the greatest year ever.. 2025!! The Trump train will be here in less than 11 hours!,,2024,2024-12,Positive
1870000000000000000,2025-01-01 07:55:20+07,1780000000000000000,LibTearCreator1,Liberal Tear Creator,18,67,304,3,14007,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,GREATEST PRESIDENT EVER! Donald Trump historic win didnt just give hope back to America but put his softer caring side back in the limelight! This man is the HERO OF 2024!,Zelena,2025,2025-01,Positive
1880000000000000000,2025-01-06 23:50:21+07,1390000000000000000,PapiTrumpo,il Donaldo Trumpo,414,2877,14509,135,152456,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,AND HAPPY TRUMP WON THE ELECTION CERTIFICATION DAY!!!,,2025,2025-01,Positive
